id,legacy_path,module,submodule,file_type,category,applicability,status,status_basis,modern_candidate,migrated_file_1to1,mapping_basis_1to1,mapping_confidence_1to1,notes
LEGACY-02385,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/Contact/AdminContactList.ascx.cs,Portal,Portal/WebParts/SystemParts,.cs,backend_library,applicable,completed,migrated_file_1to1,Portal/WebParts/SystemParts/SystemParts/AppBundle/Contact/AdminContactList.cshtml,Portal/WebParts/SystemParts/SystemParts/AppBundle/Contact/AdminContactList.cshtml,legacy_path_rewrite_webforms_to_cshtml,high,Legacy .ascx code-behind (previously tagged not_applicable); Planned mitigation/migration (M) from not-applicable mitigation tracking (2026-04-23).; Migrated to modern Razor counterpart via deterministic legacy-path rewrite (2026-04-29).
LEGACY-02386,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/Contact/AdminInquiriesDetails.ascx,Portal,Portal/WebParts/SystemParts,.ascx,ux_page_component,applicable,completed,manual_validated_path_compatibility_wrapper,Portal/WebParts/SystemParts/SystemParts/AppBundle/Contact/AdminInquiriesDetails.cshtml,Portal/WebParts/SystemParts/SystemParts/AppBundle/Contact/AdminInquiriesDetails.cshtml,manual_validated_viewcomponent_alias,high,Legacy .ascx path compatibility restored via .cshtml wrapper to ViewComponent Admininquiriesdetails (Portal/WebParts/SystemParts/SystemParts/ViewComponents/Contact/AdmininquiriesdetailsViewComponent.cs)
LEGACY-02387,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/Contact/AdminInquiriesDetails.ascx.cs,Portal,Portal/WebParts/SystemParts,.cs,backend_library,applicable,completed,migrated_file_1to1,Portal/WebParts/SystemParts/SystemParts/AppBundle/Contact/AdminInquiriesDetails.cshtml,Portal/WebParts/SystemParts/SystemParts/AppBundle/Contact/AdminInquiriesDetails.cshtml,legacy_path_rewrite_webforms_to_cshtml,high,Legacy .ascx code-behind (previously tagged not_applicable); Planned mitigation/migration (M) from not-applicable mitigation tracking (2026-04-23).; Migrated to modern Razor counterpart via deterministic legacy-path rewrite (2026-04-29).
LEGACY-02388,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/Contact/AdminInquiriesList.ascx,Portal,Portal/WebParts/SystemParts,.ascx,ux_page_component,applicable,completed,manual_validated_path_compatibility_wrapper,Portal/WebParts/SystemParts/SystemParts/AppBundle/Contact/AdminInquiriesList.cshtml,Portal/WebParts/SystemParts/SystemParts/AppBundle/Contact/AdminInquiriesList.cshtml,manual_validated_viewcomponent_alias,high,Legacy .ascx path compatibility restored via .cshtml wrapper to ViewComponent Admininquirieslist (Portal/WebParts/SystemParts/SystemParts/ViewComponents/Contact/AdmininquirieslistViewComponent.cs)
LEGACY-02389,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/Contact/AdminInquiriesList.ascx.cs,Portal,Portal/WebParts/SystemParts,.cs,backend_library,applicable,completed,migrated_file_1to1,Portal/WebParts/SystemParts/SystemParts/AppBundle/Contact/AdminInquiriesList.cshtml,Portal/WebParts/SystemParts/SystemParts/AppBundle/Contact/AdminInquiriesList.cshtml,legacy_path_rewrite_webforms_to_cshtml,high,Legacy .ascx code-behind (previously tagged not_applicable); Planned mitigation/migration (M) from not-applicable mitigation tracking (2026-04-23).; Migrated to modern Razor counterpart via deterministic legacy-path rewrite (2026-04-29).
LEGACY-02390,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/Contact/ConfigInquiriesList.ascx,Portal,Portal/WebParts/SystemParts,.ascx,ux_page_component,applicable,completed,manual_validated_path_compatibility_wrapper,Portal/WebParts/SystemParts/SystemParts/AppBundle/Contact/ConfigInquiriesList.cshtml,Portal/WebParts/SystemParts/SystemParts/AppBundle/Contact/ConfigInquiriesList.cshtml,manual_validated_viewcomponent_alias,high,Legacy .ascx path compatibility restored via .cshtml wrapper to ViewComponent Configinquirieslist (Portal/WebParts/SystemParts/SystemParts/ViewComponents/Contact/ConfiginquirieslistViewComponent.cs)
LEGACY-02391,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/Contact/ConfigInquiriesList.ascx.cs,Portal,Portal/WebParts/SystemParts,.cs,backend_library,applicable,completed,migrated_file_1to1,Portal/WebParts/SystemParts/SystemParts/AppBundle/Contact/ConfigInquiriesList.cshtml,Portal/WebParts/SystemParts/SystemParts/AppBundle/Contact/ConfigInquiriesList.cshtml,legacy_path_rewrite_webforms_to_cshtml,high,Legacy .ascx code-behind (previously tagged not_applicable); Planned mitigation/migration (M) from not-applicable mitigation tracking (2026-04-23).; Migrated to modern Razor counterpart via deterministic legacy-path rewrite (2026-04-29).
LEGACY-02392,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/Contact/ContactUs.ascx,Portal,Portal/WebParts/SystemParts,.ascx,ux_page_component,applicable,completed,viewcomponent_match,,Portal/WebParts/SystemParts/SystemParts/ViewComponents/ContactViewComponent.cs,manual_validated_primary_evidence_map,high,Migrated to ViewComponent
LEGACY-02393,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/Contact/ContactUs.ascx.cs,Portal,Portal/WebParts/SystemParts,.cs,backend_library,applicable,completed,codebehind_of_viewcomponent,,Portal/WebParts/SystemParts/SystemParts/ViewComponents/ContactViewComponent.cs,codebehind_consolidated_into_vc,high,Code-behind logic consolidated into ViewComponent
LEGACY-02394,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/Contact/ContactUsV2.ascx,Portal,Portal/WebParts/SystemParts,.ascx,ux_page_component,applicable,completed,viewcomponent_match,,Portal/WebParts/SystemParts/SystemParts/ViewComponents/Contact/Contactusv2ViewComponent.cs,manual_validated_primary_evidence_map,high,Migrated to ViewComponent
LEGACY-02395,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/Contact/ContactUsV2.ascx.cs,Portal,Portal/WebParts/SystemParts,.cs,backend_library,applicable,completed,codebehind_of_viewcomponent,,Portal/WebParts/SystemParts/SystemParts/ViewComponents/Contact/Contactusv2ViewComponent.cs,manual_validated_path_shift,high,Code-behind logic consolidated into ViewComponent
LEGACY-02396,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/Contact/Template/ToInquirer.htm,Portal,Portal/WebParts/SystemParts,.htm,ux_page_component,applicable,completed,exact_path_match,Portal/WebParts/SystemParts/SystemParts/AppBundle/Contact/Template/ToInquirer.htm,Portal/WebParts/SystemParts/SystemParts/AppBundle/Contact/Template/ToInquirer.htm,exact_path_match,high,
LEGACY-02397,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/Contact/Template/ToModerator.htm,Portal,Portal/WebParts/SystemParts,.htm,ux_page_component,applicable,completed,exact_path_match,Portal/WebParts/SystemParts/SystemParts/AppBundle/Contact/Template/ToModerator.htm,Portal/WebParts/SystemParts/SystemParts/AppBundle/Contact/Template/ToModerator.htm,exact_path_match,high,
LEGACY-02398,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/Contact/notes.txt,Portal,Portal/WebParts/SystemParts,.txt,backend_library,applicable,completed,exact_path_match,Portal/WebParts/SystemParts/SystemParts/AppBundle/Contact/notes.txt,Portal/WebParts/SystemParts/SystemParts/AppBundle/Contact/notes.txt,exact_path_match,high,
LEGACY-02399,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/Container/ContainerDesigner.ascx,Portal,Portal/WebParts/SystemParts,.ascx,ux_page_component,applicable,completed,viewcomponent_replacement,,Portal/WebParts/SystemParts/SystemParts/ViewComponents/Container/ContainerDesignerViewComponent.cs,manual_validated_path_shift,high,Replaced by ContainerDesignerViewComponent
LEGACY-02400,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/Container/ContainerDesigner.ascx.cs,Portal,Portal/WebParts/SystemParts,.cs,backend_library,applicable,completed,codebehind_of_matched_ascx,,Portal/WebParts/SystemParts/SystemParts/ViewComponents/Container/ContainerDesignerViewComponent.cs,manual_validated_path_shift,high,Code-behind for .ascx that has ViewComponent replacement
LEGACY-02401,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/Container/ThreeColumn.ascx,Portal,Portal/WebParts/SystemParts,.ascx,ux_page_component,applicable,completed,viewcomponent_replacement,,Portal/WebParts/SystemParts/SystemParts/ViewComponents/Container/ThreeColumnViewComponent.cs,manual_validated_path_shift,high,Replaced by ThreeColumnViewComponent
LEGACY-02402,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/Container/ThreeRow.ascx,Portal,Portal/WebParts/SystemParts,.ascx,ux_page_component,applicable,completed,manual_validated_path_compatibility_wrapper,Portal/WebParts/SystemParts/SystemParts/AppBundle/Container/ThreeRow.cshtml,Portal/WebParts/SystemParts/SystemParts/AppBundle/Container/ThreeRow.cshtml,manual_validated_viewcomponent_alias,high,Legacy .ascx path compatibility restored via .cshtml wrapper to ViewComponent Threerow (Portal/WebParts/SystemParts/SystemParts/ViewComponents/Container/ThreerowViewComponent.cs)
LEGACY-02403,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/Container/TwoColumn.ascx,Portal,Portal/WebParts/SystemParts,.ascx,ux_page_component,applicable,completed,viewcomponent_replacement,,Portal/WebParts/SystemParts/SystemParts/ViewComponents/Container/TwoColumnViewComponent.cs,manual_validated_path_shift,high,Replaced by TwoColumnViewComponent
LEGACY-02404,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/Container/TwoColumn.ascx.cs,Portal,Portal/WebParts/SystemParts,.cs,backend_library,applicable,completed,codebehind_of_matched_ascx,,Portal/WebParts/SystemParts/SystemParts/ViewComponents/Container/TwoColumnViewComponent.cs,manual_validated_path_shift,high,Code-behind for .ascx that has ViewComponent replacement
LEGACY-02405,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/Container/TwoRow.ascx,Portal,Portal/WebParts/SystemParts,.ascx,ux_page_component,applicable,completed,manual_validated_path_compatibility_wrapper,Portal/WebParts/SystemParts/SystemParts/AppBundle/Container/TwoRow.cshtml,Portal/WebParts/SystemParts/SystemParts/AppBundle/Container/TwoRow.cshtml,manual_validated_viewcomponent_alias,high,Legacy .ascx path compatibility restored via .cshtml wrapper to ViewComponent Tworow (Portal/WebParts/SystemParts/SystemParts/ViewComponents/Container/TworowViewComponent.cs)
LEGACY-02406,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/Content/Blog.ascx,Portal,Portal/WebParts/SystemParts,.ascx,ux_page_component,applicable,completed,manual_validated_path_compatibility_wrapper,Portal/WebParts/SystemParts/SystemParts/AppBundle/Content/Blog.cshtml,Portal/WebParts/SystemParts/SystemParts/AppBundle/Content/Blog.cshtml,manual_validated_viewcomponent_alias,high,Legacy .ascx path compatibility restored via .cshtml wrapper to ViewComponent Blog (Portal/WebParts/SystemParts/SystemParts/ViewComponents/Content/BlogViewComponent.cs)
LEGACY-02407,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/Content/Blog.ascx.cs,Portal,Portal/WebParts/SystemParts,.cs,backend_library,applicable,completed,migrated_file_1to1,Portal/WebParts/SystemParts/SystemParts/AppBundle/Content/Blog.cshtml,Portal/WebParts/SystemParts/SystemParts/AppBundle/Content/Blog.cshtml,legacy_path_rewrite_webforms_to_cshtml,high,Legacy .ascx code-behind (previously tagged not_applicable); Planned mitigation/migration (M) from not-applicable mitigation tracking (2026-04-23).; Migrated to modern Razor counterpart via deterministic legacy-path rewrite (2026-04-29).
LEGACY-02408,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/Content/ConfigContent.ascx,Portal,Portal/WebParts/SystemParts,.ascx,ux_page_component,applicable,completed,manual_validated_path_compatibility_wrapper,Portal/WebParts/SystemParts/SystemParts/AppBundle/Content/ConfigContent.cshtml,Portal/WebParts/SystemParts/SystemParts/AppBundle/Content/ConfigContent.cshtml,manual_validated_viewcomponent_alias,high,Legacy .ascx path compatibility restored via .cshtml wrapper to ViewComponent Configcontent (Portal/WebParts/SystemParts/SystemParts/ViewComponents/Content/ConfigcontentViewComponent.cs)
LEGACY-02409,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/Content/ConfigContent.ascx.cs,Portal,Portal/WebParts/SystemParts,.cs,backend_library,applicable,completed,migrated_file_1to1,Portal/WebParts/SystemParts/SystemParts/AppBundle/Content/ConfigContent.cshtml,Portal/WebParts/SystemParts/SystemParts/AppBundle/Content/ConfigContent.cshtml,legacy_path_rewrite_webforms_to_cshtml,high,Legacy .ascx code-behind (previously tagged not_applicable); Planned mitigation/migration (M) from not-applicable mitigation tracking (2026-04-23).; Migrated to modern Razor counterpart via deterministic legacy-path rewrite (2026-04-29).
LEGACY-02410,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/Content/ConfigOpen.ascx,Portal,Portal/WebParts/SystemParts,.ascx,ux_page_component,applicable,completed,manual_validated_path_compatibility_wrapper,Portal/WebParts/SystemParts/SystemParts/AppBundle/Content/ConfigOpen.cshtml,Portal/WebParts/SystemParts/SystemParts/AppBundle/Content/ConfigOpen.cshtml,manual_validated_viewcomponent_alias,high,Legacy .ascx path compatibility restored via .cshtml wrapper to ViewComponent Configopen (Portal/WebParts/SystemParts/SystemParts/ViewComponents/Content/ConfigopenViewComponent.cs)
LEGACY-02411,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/Content/ConfigOpen.ascx.cs,Portal,Portal/WebParts/SystemParts,.cs,backend_library,applicable,completed,migrated_file_1to1,Portal/WebParts/SystemParts/SystemParts/AppBundle/Content/ConfigOpen.cshtml,Portal/WebParts/SystemParts/SystemParts/AppBundle/Content/ConfigOpen.cshtml,legacy_path_rewrite_webforms_to_cshtml,high,Legacy .ascx code-behind (previously tagged not_applicable); Planned mitigation/migration (M) from not-applicable mitigation tracking (2026-04-23).; Migrated to modern Razor counterpart via deterministic legacy-path rewrite (2026-04-29).
LEGACY-02412,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/Content/Content.ascx,Portal,Portal/WebParts/SystemParts,.ascx,ux_page_component,applicable,completed,viewcomponent_replacement,,Portal/WebParts/SystemParts/SystemParts/ViewComponents/ContentViewComponent.cs,name_match,high,Replaced by ContentViewComponent
LEGACY-02413,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/Content/Content.ascx.cs,Portal,Portal/WebParts/SystemParts,.cs,backend_library,applicable,completed,codebehind_of_matched_ascx,,Portal/WebParts/SystemParts/SystemParts/ViewComponents/ContentViewComponent.cs,manual_validated_viewcomponent_map,high,Code-behind for .ascx that has ViewComponent replacement
LEGACY-02414,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/Content/Content.cshtml,Portal,Portal/WebParts/SystemParts,.cshtml,ux_page_component,applicable,completed,exact_path_match,Portal/WebParts/SystemParts/SystemParts/AppBundle/Content/Content.cshtml,Portal/WebParts/SystemParts/SystemParts/AppBundle/Content/Content.cshtml,exact_path_match,high,
LEGACY-02415,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/Content/FeedBack.ascx,Portal,Portal/WebParts/SystemParts,.ascx,ux_page_component,applicable,completed,manual_validated_path_compatibility_wrapper,Portal/WebParts/SystemParts/SystemParts/AppBundle/Content/FeedBack.cshtml,Portal/WebParts/SystemParts/SystemParts/AppBundle/Content/FeedBack.cshtml,manual_validated_viewcomponent_alias,high,Legacy .ascx path compatibility restored via .cshtml wrapper to ViewComponent Feedback (Portal/WebParts/SystemParts/SystemParts/ViewComponents/Content/FeedbackViewComponent.cs)
LEGACY-02416,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/Content/FeedBack.ascx.cs,Portal,Portal/WebParts/SystemParts,.cs,backend_library,applicable,completed,migrated_file_1to1,Portal/WebParts/SystemParts/SystemParts/AppBundle/Content/FeedBack.cshtml,Portal/WebParts/SystemParts/SystemParts/AppBundle/Content/FeedBack.cshtml,legacy_path_rewrite_webforms_to_cshtml,high,Legacy .ascx code-behind (previously tagged not_applicable); Planned mitigation/migration (M) from not-applicable mitigation tracking (2026-04-23).; Migrated to modern Razor counterpart via deterministic legacy-path rewrite (2026-04-29).
LEGACY-02417,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/Content/Service.svc,Portal,Portal/WebParts/SystemParts,.svc,ux_page_component,applicable,not_applicable,obsolete_filetype,,N/A,no_deterministic_match,none,WCF .svc services removed; replaced by REST API endpoints
LEGACY-02418,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/Content/Service.svc.cs,Portal,Portal/WebParts/SystemParts,.cs,backend_library,applicable,not_applicable,obsolete_filetype,,N/A,no_deterministic_match,none,Code-behind for WCF service; replaced by REST API
LEGACY-02419,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/Content/Static.aspx.cs,Portal,Portal/WebParts/SystemParts,.cs,backend_library,applicable,not_applicable,obsolete_webforms,,N/A,no_deterministic_match,none,WebForms .aspx code-behind; modern app uses Razor views and ViewComponents
LEGACY-02420,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/Content/WM_Custom.ascx,Portal,Portal/WebParts/SystemParts,.ascx,ux_page_component,applicable,completed,manual_validated_path_compatibility_wrapper,Portal/WebParts/SystemParts/SystemParts/AppBundle/Content/WM_Custom.cshtml,Portal/WebParts/SystemParts/SystemParts/AppBundle/Content/WM_Custom.cshtml,manual_validated_viewcomponent_alias,high,Legacy .ascx path compatibility restored via .cshtml wrapper to ViewComponent WmCustom (Portal/WebParts/SystemParts/SystemParts/ViewComponents/Content/WmCustomViewComponent.cs)
LEGACY-02421,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/Content/WM_Custom.ascx.cs,Portal,Portal/WebParts/SystemParts,.cs,backend_library,applicable,completed,migrated_file_1to1,Portal/WebParts/SystemParts/SystemParts/AppBundle/Content/WM_Custom.cshtml,Portal/WebParts/SystemParts/SystemParts/AppBundle/Content/WM_Custom.cshtml,legacy_path_rewrite_webforms_to_cshtml,high,Legacy .ascx code-behind (previously tagged not_applicable); Planned mitigation/migration (M) from not-applicable mitigation tracking (2026-04-23).; Migrated to modern Razor counterpart via deterministic legacy-path rewrite (2026-04-29).
LEGACY-02422,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/Content/part.xml,Portal,Portal/WebParts/SystemParts,.xml,config_infra,applicable,completed,exact_path_match,Portal/WebParts/SystemParts/SystemParts/AppBundle/Content/part.xml,Portal/WebParts/SystemParts/SystemParts/AppBundle/Content/part.xml,exact_path_match,high,
LEGACY-02423,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/Content/wcms-config.xml,Portal,Portal/WebParts/SystemParts,.xml,config_infra,applicable,completed,exact_path_match,Portal/WebParts/SystemParts/SystemParts/AppBundle/Content/wcms-config.xml,Portal/WebParts/SystemParts/SystemParts/AppBundle/Content/wcms-config.xml,exact_path_match,high,
LEGACY-02424,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/EventCalendar/AdminCalendar.ascx,Portal,Portal/WebParts/SystemParts,.ascx,ux_page_component,applicable,completed,manual_validated_path_compatibility_wrapper,Portal/WebParts/SystemParts/SystemParts/AppBundle/EventCalendar/AdminCalendar.cshtml,Portal/WebParts/SystemParts/SystemParts/AppBundle/EventCalendar/AdminCalendar.cshtml,manual_validated_viewcomponent_alias,high,Legacy .ascx path compatibility restored via .cshtml wrapper to ViewComponent Admincalendar (Portal/WebParts/SystemParts/SystemParts/ViewComponents/EventCalendar/AdmincalendarViewComponent.cs)
LEGACY-02425,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/EventCalendar/AdminCalendar.ascx.cs,Portal,Portal/WebParts/SystemParts,.cs,backend_library,applicable,completed,migrated_file_1to1,Portal/WebParts/SystemParts/SystemParts/AppBundle/EventCalendar/AdminCalendar.cshtml,Portal/WebParts/SystemParts/SystemParts/AppBundle/EventCalendar/AdminCalendar.cshtml,legacy_path_rewrite_webforms_to_cshtml,high,Legacy .ascx code-behind (previously tagged not_applicable); Planned mitigation/migration (M) from not-applicable mitigation tracking (2026-04-23).; Migrated to modern Razor counterpart via deterministic legacy-path rewrite (2026-04-29).
LEGACY-02426,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/EventCalendar/AdminCalendarHome.ascx,Portal,Portal/WebParts/SystemParts,.ascx,ux_page_component,applicable,completed,manual_validated_path_compatibility_wrapper,Portal/WebParts/SystemParts/SystemParts/AppBundle/EventCalendar/AdminCalendarHome.cshtml,Portal/WebParts/SystemParts/SystemParts/AppBundle/EventCalendar/AdminCalendarHome.cshtml,manual_validated_viewcomponent_alias,high,Legacy .ascx path compatibility restored via .cshtml wrapper to ViewComponent Admincalendarhome (Portal/WebParts/SystemParts/SystemParts/ViewComponents/EventCalendar/AdmincalendarhomeViewComponent.cs)
LEGACY-02427,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/EventCalendar/AdminCalendarHome.ascx.cs,Portal,Portal/WebParts/SystemParts,.cs,backend_library,applicable,completed,migrated_file_1to1,Portal/WebParts/SystemParts/SystemParts/AppBundle/EventCalendar/AdminCalendarHome.cshtml,Portal/WebParts/SystemParts/SystemParts/AppBundle/EventCalendar/AdminCalendarHome.cshtml,legacy_path_rewrite_webforms_to_cshtml,high,Legacy .ascx code-behind (previously tagged not_applicable); Planned mitigation/migration (M) from not-applicable mitigation tracking (2026-04-23).; Migrated to modern Razor counterpart via deterministic legacy-path rewrite (2026-04-29).
LEGACY-02428,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/EventCalendar/AdminCalendarManager.ascx,Portal,Portal/WebParts/SystemParts,.ascx,ux_page_component,applicable,completed,manual_validated_path_compatibility_wrapper,Portal/WebParts/SystemParts/SystemParts/AppBundle/EventCalendar/AdminCalendarManager.cshtml,Portal/WebParts/SystemParts/SystemParts/AppBundle/EventCalendar/AdminCalendarManager.cshtml,manual_validated_viewcomponent_alias,high,Legacy .ascx path compatibility restored via .cshtml wrapper to ViewComponent Admincalendarmanager (Portal/WebParts/SystemParts/SystemParts/ViewComponents/EventCalendar/AdmincalendarmanagerViewComponent.cs)
LEGACY-02429,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/EventCalendar/AdminCategoryEdit.ascx,Portal,Portal/WebParts/SystemParts,.ascx,ux_page_component,applicable,completed,manual_validated_path_compatibility_wrapper,Portal/WebParts/SystemParts/SystemParts/AppBundle/EventCalendar/AdminCategoryEdit.cshtml,Portal/WebParts/SystemParts/SystemParts/AppBundle/EventCalendar/AdminCategoryEdit.cshtml,manual_validated_viewcomponent_alias,high,Legacy .ascx path compatibility restored via .cshtml wrapper to ViewComponent Admincategoryedit (Portal/WebParts/SystemParts/SystemParts/ViewComponents/EventCalendar/AdmincategoryeditViewComponent.cs)
LEGACY-02430,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/EventCalendar/AdminCategoryEdit.ascx.cs,Portal,Portal/WebParts/SystemParts,.cs,backend_library,applicable,completed,migrated_file_1to1,Portal/WebParts/SystemParts/SystemParts/AppBundle/EventCalendar/AdminCategoryEdit.cshtml,Portal/WebParts/SystemParts/SystemParts/AppBundle/EventCalendar/AdminCategoryEdit.cshtml,legacy_path_rewrite_webforms_to_cshtml,high,Legacy .ascx code-behind (previously tagged not_applicable); Planned mitigation/migration (M) from not-applicable mitigation tracking (2026-04-23).; Migrated to modern Razor counterpart via deterministic legacy-path rewrite (2026-04-29).
LEGACY-02431,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/EventCalendar/AdminCategoryManager.ascx,Portal,Portal/WebParts/SystemParts,.ascx,ux_page_component,applicable,completed,manual_validated_path_compatibility_wrapper,Portal/WebParts/SystemParts/SystemParts/AppBundle/EventCalendar/AdminCategoryManager.cshtml,Portal/WebParts/SystemParts/SystemParts/AppBundle/EventCalendar/AdminCategoryManager.cshtml,manual_validated_viewcomponent_alias,high,Legacy .ascx path compatibility restored via .cshtml wrapper to ViewComponent Admincategorymanager (Portal/WebParts/SystemParts/SystemParts/ViewComponents/EventCalendar/AdmincategorymanagerViewComponent.cs)
LEGACY-02432,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/EventCalendar/AdminCategoryManager.ascx.cs,Portal,Portal/WebParts/SystemParts,.cs,backend_library,applicable,completed,migrated_file_1to1,Portal/WebParts/SystemParts/SystemParts/AppBundle/EventCalendar/AdminCategoryManager.cshtml,Portal/WebParts/SystemParts/SystemParts/AppBundle/EventCalendar/AdminCategoryManager.cshtml,legacy_path_rewrite_webforms_to_cshtml,high,Legacy .ascx code-behind (previously tagged not_applicable); Planned mitigation/migration (M) from not-applicable mitigation tracking (2026-04-23).; Migrated to modern Razor counterpart via deterministic legacy-path rewrite (2026-04-29).
LEGACY-02433,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/EventCalendar/AdminEvent.ascx,Portal,Portal/WebParts/SystemParts,.ascx,ux_page_component,applicable,completed,manual_validated_path_compatibility_wrapper,Portal/WebParts/SystemParts/SystemParts/AppBundle/EventCalendar/AdminEvent.cshtml,Portal/WebParts/SystemParts/SystemParts/AppBundle/EventCalendar/AdminEvent.cshtml,manual_validated_viewcomponent_alias,high,Legacy .ascx path compatibility restored via .cshtml wrapper to ViewComponent Adminevent (Portal/WebParts/SystemParts/SystemParts/ViewComponents/EventCalendar/AdmineventViewComponent.cs)
LEGACY-02434,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/EventCalendar/AdminEvent.ascx.cs,Portal,Portal/WebParts/SystemParts,.cs,backend_library,applicable,completed,migrated_file_1to1,Portal/WebParts/SystemParts/SystemParts/AppBundle/EventCalendar/AdminEvent.cshtml,Portal/WebParts/SystemParts/SystemParts/AppBundle/EventCalendar/AdminEvent.cshtml,legacy_path_rewrite_webforms_to_cshtml,high,Legacy .ascx code-behind (previously tagged not_applicable); Planned mitigation/migration (M) from not-applicable mitigation tracking (2026-04-23).; Migrated to modern Razor counterpart via deterministic legacy-path rewrite (2026-04-29).
LEGACY-02435,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/EventCalendar/AdminEvent.ascx.js,Portal,Portal/WebParts/SystemParts,.js,ux_frontend,applicable,completed,exact_path_match,Portal/WebParts/SystemParts/SystemParts/AppBundle/EventCalendar/AdminEvent.ascx.js,Portal/WebParts/SystemParts/SystemParts/AppBundle/EventCalendar/AdminEvent.ascx.js,exact_path_match,high,
LEGACY-02436,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/EventCalendar/AdminEventView.ascx,Portal,Portal/WebParts/SystemParts,.ascx,ux_page_component,applicable,completed,manual_validated_path_compatibility_wrapper,Portal/WebParts/SystemParts/SystemParts/AppBundle/EventCalendar/AdminEventView.cshtml,Portal/WebParts/SystemParts/SystemParts/AppBundle/EventCalendar/AdminEventView.cshtml,manual_validated_viewcomponent_alias,high,Legacy .ascx path compatibility restored via .cshtml wrapper to ViewComponent Admineventview (Portal/WebParts/SystemParts/SystemParts/ViewComponents/EventCalendar/AdmineventviewViewComponent.cs)
LEGACY-02437,Legacy/Portal/WebParts/SystemParts/SystemParts/AppBundle/EventCalendar/AdminEventView.ascx.cs,Portal,Portal/WebParts/SystemParts,.cs,backend_library,applicable,completed,migrated_file_1to1,Portal/WebParts/SystemParts/SystemParts/AppBundle/EventCalendar/AdminEventView.cshtml,Portal/WebParts/SystemParts/SystemParts/AppBundle/EventCalendar/AdminEventView.cshtml,legacy_path_rewrite_webforms_to_cshtml,high,Legacy .ascx code-behind (previously tagged not_applicable); Planned mitigation/migration (M) from not-applicable mitigation tracking (2026-04-23).; Migrated to modern Razor counterpart via deterministic legacy-path rewrite (2026-04-29).
